,date,county,cases,deaths,retail_and_recreation,grocery_and_pharmacy,parks,transit_stations,workplaces,residential
1258,2020-06-02,2020-06-02,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1259,2020-06-02,2020-06-02,8600,845,8600.0,8600.0,8600.0,8600.0,8600.0,8600.0
1260,2020-06-02,2020-06-02,8228,568,8228.0,8228.0,8228.0,8228.0,8228.0,8228.0
1261,2020-06-02,2020-06-02,18636,902,18636.0,18636.0,18636.0,18636.0,18636.0,18636.0
1263,2020-06-02,2020-06-02,11438,790,11438.0,11438.0,11438.0,11438.0,11438.0,11438.0
1264,2020-06-03,2020-06-03,1435,121,1435.0,1435.0,1435.0,1435.0,1435.0,1435.0
1265,2020-06-03,2020-06-03,566,40,566.0,566.0,566.0,566.0,566.0,566.0
1266,2020-06-03,2020-06-03,7453,441,7453.0,7453.0,7453.0,7453.0,7453.0,7453.0
1267,2020-06-03,2020-06-03,41,1,41.0,41.0,41.0,41.0,41.0,41.0
1268,2020-06-03,2020-06-03,14857,979,14857.0,14857.0,14857.0,14857.0,14857.0,14857.0
1269,2020-06-03,2020-06-03,335,47,335.0,335.0,335.0,335.0,335.0,335.0
1270,2020-06-03,2020-06-03,6237,608,6237.0,6237.0,6237.0,6237.0,6237.0,6237.0
1271,2020-06-03,2020-06-03,891,93,891.0,891.0,891.0,891.0,891.0,891.0
1272,2020-06-03,2020-06-03,22403,1676,22403.0,22403.0,22403.0,22403.0,22403.0,22403.0
1273,2020-06-03,2020-06-03,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1274,2020-06-03,2020-06-03,8613,850,8613.0,8613.0,8613.0,8613.0,8613.0,8613.0
1275,2020-06-03,2020-06-03,8243,572,8243.0,8243.0,8243.0,8243.0,8243.0,8243.0
1276,2020-06-03,2020-06-03,18733,908,18733.0,18733.0,18733.0,18733.0,18733.0,18733.0
1278,2020-06-03,2020-06-03,11465,804,11465.0,11465.0,11465.0,11465.0,11465.0,11465.0
1279,2020-06-04,2020-06-04,1443,121,1443.0,1443.0,1443.0,1443.0,1443.0,1443.0
1280,2020-06-04,2020-06-04,568,40,568.0,568.0,568.0,568.0,568.0,568.0
1281,2020-06-04,2020-06-04,7508,452,7508.0,7508.0,7508.0,7508.0,7508.0,7508.0
1282,2020-06-04,2020-06-04,41,1,41.0,41.0,41.0,41.0,41.0,41.0
1283,2020-06-04,2020-06-04,14969,986,14969.0,14969.0,14969.0,14969.0,14969.0,14969.0
1284,2020-06-04,2020-06-04,337,47,337.0,337.0,337.0,337.0,337.0,337.0
1285,2020-06-04,2020-06-04,6268,609,6268.0,6268.0,6268.0,6268.0,6268.0,6268.0
1286,2020-06-04,2020-06-04,894,94,894.0,894.0,894.0,894.0,894.0,894.0
1287,2020-06-04,2020-06-04,22485,1689,22485.0,22485.0,22485.0,22485.0,22485.0,22485.0
1288,2020-06-04,2020-06-04,14,0,14.0,14.0,14.0,14.0,14.0,14.0
1289,2020-06-04,2020-06-04,8625,854,8625.0,8625.0,8625.0,8625.0,8625.0,8625.0
1290,2020-06-04,2020-06-04,8282,579,8282.0,8282.0,8282.0,8282.0,8282.0,8282.0
1291,2020-06-04,2020-06-04,18790,913,18790.0,18790.0,18790.0,18790.0,18790.0,18790.0
1293,2020-06-04,2020-06-04,11529,806,11529.0,11529.0,11529.0,11529.0,11529.0,11529.0
1294,2020-06-05,2020-06-05,1446,123,1446.0,1446.0,1446.0,1446.0,1446.0,1446.0
1295,2020-06-05,2020-06-05,571,40,571.0,571.0,571.0,571.0,571.0,571.0
1296,2020-06-05,2020-06-05,7573,455,7573.0,7573.0,7573.0,7573.0,7573.0,7573.0
1297,2020-06-05,2020-06-05,42,1,42.0,42.0,42.0,42.0,42.0,42.0
1298,2020-06-05,2020-06-05,15064,990,15064.0,15064.0,15064.0,15064.0,15064.0,15064.0
1299,2020-06-05,2020-06-05,337,48,337.0,337.0,337.0,337.0,337.0,337.0
1300,2020-06-05,2020-06-05,6297,610,6297.0,6297.0,6297.0,6297.0,6297.0,6297.0
1301,2020-06-05,2020-06-05,900,95,900.0,900.0,900.0,900.0,900.0,900.0
1302,2020-06-05,2020-06-05,22583,1695,22583.0,22583.0,22583.0,22583.0,22583.0,22583.0
1303,2020-06-05,2020-06-05,14,0,14.0,14.0,14.0,14.0,14.0,14.0
1304,2020-06-05,2020-06-05,8646,855,8646.0,8646.0,8646.0,8646.0,8646.0,8646.0
1305,2020-06-05,2020-06-05,8313,581,8313.0,8313.0,8313.0,8313.0,8313.0,8313.0
1306,2020-06-05,2020-06-05,18858,922,18858.0,18858.0,18858.0,18858.0,18858.0,18858.0
1308,2020-06-05,2020-06-05,11600,813,11600.0,11600.0,11600.0,11600.0,11600.0,11600.0
1309,2020-06-06,2020-06-06,1450,123,1450.0,1450.0,1450.0,1450.0,1450.0,1450.0
1310,2020-06-06,2020-06-06,573,40,573.0,573.0,573.0,573.0,573.0,573.0
1311,2020-06-06,2020-06-06,7635,467,7635.0,7635.0,7635.0,7635.0,7635.0,7635.0
1312,2020-06-06,2020-06-06,42,1,42.0,42.0,42.0,42.0,42.0,42.0
1313,2020-06-06,2020-06-06,15170,998,15170.0,15170.0,15170.0,15170.0,15170.0,15170.0
1314,2020-06-06,2020-06-06,338,48,338.0,338.0,338.0,338.0,338.0,338.0
1315,2020-06-06,2020-06-06,6337,618,6337.0,6337.0,6337.0,6337.0,6337.0,6337.0
1316,2020-06-06,2020-06-06,904,95,904.0,904.0,904.0,904.0,904.0,904.0
1317,2020-06-06,2020-06-06,22686,1701,22686.0,22686.0,22686.0,22686.0,22686.0,22686.0
1318,2020-06-06,2020-06-06,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1319,2020-06-06,2020-06-06,8689,859,8689.0,8689.0,8689.0,8689.0,8689.0,8689.0
1320,2020-06-06,2020-06-06,8347,588,8347.0,8347.0,8347.0,8347.0,8347.0,8347.0
1321,2020-06-06,2020-06-06,18955,923,18955.0,18955.0,18955.0,18955.0,18955.0,18955.0
1323,2020-06-06,2020-06-06,11696,820,11696.0,11696.0,11696.0,11696.0,11696.0,11696.0
1324,2020-06-07,2020-06-07,1456,123,1456.0,1456.0,1456.0,1456.0,1456.0,1456.0
1325,2020-06-07,2020-06-07,574,40,574.0,574.0,574.0,574.0,574.0,574.0
1326,2020-06-07,2020-06-07,7683,469,7683.0,7683.0,7683.0,7683.0,7683.0,7683.0
1327,2020-06-07,2020-06-07,42,1,42.0,42.0,42.0,42.0,42.0,42.0
1328,2020-06-07,2020-06-07,15217,1003,15217.0,15217.0,15217.0,15217.0,15217.0,15217.0
1329,2020-06-07,2020-06-07,338,48,338.0,338.0,338.0,338.0,338.0,338.0
1330,2020-06-07,2020-06-07,6353,620,6353.0,6353.0,6353.0,6353.0,6353.0,6353.0
1331,2020-06-07,2020-06-07,905,98,905.0,905.0,905.0,905.0,905.0,905.0
1332,2020-06-07,2020-06-07,22754,1705,22754.0,22754.0,22754.0,22754.0,22754.0,22754.0
1333,2020-06-07,2020-06-07,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1334,2020-06-07,2020-06-07,8713,863,8713.0,8713.0,8713.0,8713.0,8713.0,8713.0
1335,2020-06-07,2020-06-07,8363,591,8363.0,8363.0,8363.0,8363.0,8363.0,8363.0
1336,2020-06-07,2020-06-07,19001,924,19001.0,19001.0,19001.0,19001.0,19001.0,19001.0
1338,2020-06-07,2020-06-07,11732,823,11732.0,11732.0,11732.0,11732.0,11732.0,11732.0
1339,2020-06-08,2020-06-08,1458,123,1458.0,1458.0,1458.0,1458.0,1458.0,1458.0
1340,2020-06-08,2020-06-08,575,41,575.0,575.0,575.0,575.0,575.0,575.0
1341,2020-06-08,2020-06-08,7698,473,7698.0,7698.0,7698.0,7698.0,7698.0,7698.0
1342,2020-06-08,2020-06-08,42,1,42.0,42.0,42.0,42.0,42.0,42.0
1343,2020-06-08,2020-06-08,15236,1006,15236.0,15236.0,15236.0,15236.0,15236.0,15236.0
1344,2020-06-08,2020-06-08,338,49,338.0,338.0,338.0,338.0,338.0,338.0
1345,2020-06-08,2020-06-08,6365,622,6365.0,6365.0,6365.0,6365.0,6365.0,6365.0
1346,2020-06-08,2020-06-08,907,100,907.0,907.0,907.0,907.0,907.0,907.0
1347,2020-06-08,2020-06-08,22812,1711,22812.0,22812.0,22812.0,22812.0,22812.0,22812.0
1348,2020-06-08,2020-06-08,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1349,2020-06-08,2020-06-08,8715,866,8715.0,8715.0,8715.0,8715.0,8715.0,8715.0
1350,2020-06-08,2020-06-08,8372,595,8372.0,8372.0,8372.0,8372.0,8372.0,8372.0
1351,2020-06-08,2020-06-08,19028,931,19028.0,19028.0,19028.0,19028.0,19028.0,19028.0
1353,2020-06-08,2020-06-08,11758,827,11758.0,11758.0,11758.0,11758.0,11758.0,11758.0
1354,2020-06-09,2020-06-09,1462,123,1462.0,1462.0,1462.0,1462.0,1462.0,1462.0
1355,2020-06-09,2020-06-09,575,41,575.0,575.0,575.0,575.0,575.0,575.0
1356,2020-06-09,2020-06-09,7728,481,7728.0,7728.0,7728.0,7728.0,7728.0,7728.0
1357,2020-06-09,2020-06-09,43,1,43.0,43.0,43.0,43.0,43.0,43.0
1358,2020-06-09,2020-06-09,15271,1016,15271.0,15271.0,15271.0,15271.0,15271.0,15271.0
1359,2020-06-09,2020-06-09,341,49,341.0,341.0,341.0,341.0,341.0,341.0
1360,2020-06-09,2020-06-09,6380,625,6380.0,6380.0,6380.0,6380.0,6380.0,6380.0
1361,2020-06-09,2020-06-09,905,100,905.0,905.0,905.0,905.0,905.0,905.0
1362,2020-06-09,2020-06-09,22845,1720,22845.0,22845.0,22845.0,22845.0,22845.0,22845.0
1363,2020-06-09,2020-06-09,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1364,2020-06-09,2020-06-09,8753,870,8753.0,8753.0,8753.0,8753.0,8753.0,8753.0
1365,2020-06-09,2020-06-09,8404,603,8404.0,8404.0,8404.0,8404.0,8404.0,8404.0
1366,2020-06-09,2020-06-09,19067,935,19067.0,19067.0,19067.0,19067.0,19067.0,19067.0
1368,2020-06-09,2020-06-09,11803,834,11803.0,11803.0,11803.0,11803.0,11803.0,11803.0
1369,2020-06-10,2020-06-10,1467,127,1467.0,1467.0,1467.0,1467.0,1467.0,1467.0
1370,2020-06-10,2020-06-10,574,41,574.0,574.0,574.0,574.0,574.0,574.0
1371,2020-06-10,2020-06-10,7754,487,7754.0,7754.0,7754.0,7754.0,7754.0,7754.0
1372,2020-06-10,2020-06-10,42,1,42.0,42.0,42.0,42.0,42.0,42.0
1373,2020-06-10,2020-06-10,15365,1024,15365.0,15365.0,15365.0,15365.0,15365.0,15365.0
1374,2020-06-10,2020-06-10,344,49,344.0,344.0,344.0,344.0,344.0,344.0
1375,2020-06-10,2020-06-10,6395,629,6395.0,6395.0,6395.0,6395.0,6395.0,6395.0
1376,2020-06-10,2020-06-10,905,100,905.0,905.0,905.0,905.0,905.0,905.0
1377,2020-06-10,2020-06-10,22889,1725,22889.0,22889.0,22889.0,22889.0,22889.0,22889.0
1378,2020-06-10,2020-06-10,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1379,2020-06-10,2020-06-10,8774,873,8774.0,8774.0,8774.0,8774.0,8774.0,8774.0
1380,2020-06-10,2020-06-10,8418,608,8418.0,8418.0,8418.0,8418.0,8418.0,8418.0
1381,2020-06-10,2020-06-10,19099,936,19099.0,19099.0,19099.0,19099.0,19099.0,19099.0
1383,2020-06-10,2020-06-10,11820,844,11820.0,11820.0,11820.0,11820.0,11820.0,11820.0
1384,2020-06-11,2020-06-11,1474,127,1474.0,1474.0,1474.0,1474.0,1474.0,1474.0
1385,2020-06-11,2020-06-11,575,41,575.0,575.0,575.0,575.0,575.0,575.0
1386,2020-06-11,2020-06-11,7793,492,7793.0,7793.0,7793.0,7793.0,7793.0,7793.0
1387,2020-06-11,2020-06-11,42,1,42.0,42.0,42.0,42.0,42.0,42.0
1388,2020-06-11,2020-06-11,15465,1031,15465.0,15465.0,15465.0,15465.0,15465.0,15465.0
1389,2020-06-11,2020-06-11,348,49,348.0,348.0,348.0,348.0,348.0,348.0
1390,2020-06-11,2020-06-11,6415,633,6415.0,6415.0,6415.0,6415.0,6415.0,6415.0
1391,2020-06-11,2020-06-11,913,100,913.0,913.0,913.0,913.0,913.0,913.0
1392,2020-06-11,2020-06-11,22996,1733,22996.0,22996.0,22996.0,22996.0,22996.0,22996.0
1393,2020-06-11,2020-06-11,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1394,2020-06-11,2020-06-11,8809,876,8809.0,8809.0,8809.0,8809.0,8809.0,8809.0
1395,2020-06-11,2020-06-11,8440,612,8440.0,8440.0,8440.0,8440.0,8440.0,8440.0
1396,2020-06-11,2020-06-11,19195,938,19195.0,19195.0,19195.0,19195.0,19195.0,19195.0
1398,2020-06-11,2020-06-11,11885,849,11885.0,11885.0,11885.0,11885.0,11885.0,11885.0
1399,2020-06-12,2020-06-12,1479,127,1479.0,1479.0,1479.0,1479.0,1479.0,1479.0
1400,2020-06-12,2020-06-12,575,42,575.0,575.0,575.0,575.0,575.0,575.0
1401,2020-06-12,2020-06-12,7872,496,7872.0,7872.0,7872.0,7872.0,7872.0,7872.0
1402,2020-06-12,2020-06-12,42,1,42.0,42.0,42.0,42.0,42.0,42.0
1403,2020-06-12,2020-06-12,15518,1035,15518.0,15518.0,15518.0,15518.0,15518.0,15518.0
1404,2020-06-12,2020-06-12,348,50,348.0,348.0,348.0,348.0,348.0,348.0
1405,2020-06-12,2020-06-12,6431,632,6431.0,6431.0,6431.0,6431.0,6431.0,6431.0
1406,2020-06-12,2020-06-12,918,103,918.0,918.0,918.0,918.0,918.0,918.0
1407,2020-06-12,2020-06-12,23075,1744,23075.0,23075.0,23075.0,23075.0,23075.0,23075.0
1408,2020-06-12,2020-06-12,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1409,2020-06-12,2020-06-12,8842,882,8842.0,8842.0,8842.0,8842.0,8842.0,8842.0
1410,2020-06-12,2020-06-12,8462,619,8462.0,8462.0,8462.0,8462.0,8462.0,8462.0
1411,2020-06-12,2020-06-12,19249,941,19249.0,19249.0,19249.0,19249.0,19249.0,19249.0
1413,2020-06-12,2020-06-12,11937,856,11937.0,11937.0,11937.0,11937.0,11937.0,11937.0
1414,2020-06-13,2020-06-13,1486,128,1486.0,1486.0,1486.0,1486.0,1486.0,1486.0
1415,2020-06-13,2020-06-13,580,42,580.0,580.0,580.0,580.0,580.0,580.0
1416,2020-06-13,2020-06-13,7906,507,7906.0,7906.0,7906.0,7906.0,7906.0,7906.0
1417,2020-06-13,2020-06-13,42,1,42.0,42.0,42.0,42.0,42.0,42.0
1418,2020-06-13,2020-06-13,15573,1041,15573.0,15573.0,15573.0,15573.0,15573.0,15573.0
1419,2020-06-13,2020-06-13,353,50,353.0,353.0,353.0,353.0,353.0,353.0
1420,2020-06-13,2020-06-13,6460,637,6460.0,6460.0,6460.0,6460.0,6460.0,6460.0
1421,2020-06-13,2020-06-13,921,103,921.0,921.0,921.0,921.0,921.0,921.0
1422,2020-06-13,2020-06-13,23156,1748,23156.0,23156.0,23156.0,23156.0,23156.0,23156.0
1423,2020-06-13,2020-06-13,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1424,2020-06-13,2020-06-13,8860,882,8860.0,8860.0,8860.0,8860.0,8860.0,8860.0
1425,2020-06-13,2020-06-13,8478,621,8478.0,8478.0,8478.0,8478.0,8478.0,8478.0
1426,2020-06-13,2020-06-13,19299,943,19299.0,19299.0,19299.0,19299.0,19299.0,19299.0
1428,2020-06-13,2020-06-13,11961,863,11961.0,11961.0,11961.0,11961.0,11961.0,11961.0
1429,2020-06-14,2020-06-14,1487,130,1487.0,1487.0,1487.0,1487.0,1487.0,1487.0
1430,2020-06-14,2020-06-14,580,42,580.0,580.0,580.0,580.0,580.0,580.0
1431,2020-06-14,2020-06-14,7933,516,7933.0,7933.0,7933.0,7933.0,7933.0,7933.0
1432,2020-06-14,2020-06-14,42,1,42.0,42.0,42.0,42.0,42.0,42.0
1433,2020-06-14,2020-06-14,15604,1046,15604.0,15604.0,15604.0,15604.0,15604.0,15604.0
1434,2020-06-14,2020-06-14,353,51,353.0,353.0,353.0,353.0,353.0,353.0
1435,2020-06-14,2020-06-14,6481,640,6481.0,6481.0,6481.0,6481.0,6481.0,6481.0
1436,2020-06-14,2020-06-14,924,103,924.0,924.0,924.0,924.0,924.0,924.0
1437,2020-06-14,2020-06-14,23195,1756,23195.0,23195.0,23195.0,23195.0,23195.0,23195.0
1438,2020-06-14,2020-06-14,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1439,2020-06-14,2020-06-14,8866,888,8866.0,8866.0,8866.0,8866.0,8866.0,8866.0
1440,2020-06-14,2020-06-14,8507,621,8507.0,8507.0,8507.0,8507.0,8507.0,8507.0
1441,2020-06-14,2020-06-14,19335,950,19335.0,19335.0,19335.0,19335.0,19335.0,19335.0
1443,2020-06-14,2020-06-14,11975,870,11975.0,11975.0,11975.0,11975.0,11975.0,11975.0
1444,2020-06-15,2020-06-15,1489,130,1489.0,1489.0,1489.0,1489.0,1489.0,1489.0
1445,2020-06-15,2020-06-15,579,42,579.0,579.0,579.0,579.0,579.0,579.0
1446,2020-06-15,2020-06-15,7925,518,7925.0,7925.0,7925.0,7925.0,7925.0,7925.0
1447,2020-06-15,2020-06-15,42,0,42.0,42.0,42.0,42.0,42.0,42.0
1448,2020-06-15,2020-06-15,15627,1051,15627.0,15627.0,15627.0,15627.0,15627.0,15627.0
1449,2020-06-15,2020-06-15,353,51,353.0,353.0,353.0,353.0,353.0,353.0
1450,2020-06-15,2020-06-15,6489,640,6489.0,6489.0,6489.0,6489.0,6489.0,6489.0
1451,2020-06-15,2020-06-15,926,103,926.0,926.0,926.0,926.0,926.0,926.0
1452,2020-06-15,2020-06-15,23227,1763,23227.0,23227.0,23227.0,23227.0,23227.0,23227.0
1453,2020-06-15,2020-06-15,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1454,2020-06-15,2020-06-15,8872,890,8872.0,8872.0,8872.0,8872.0,8872.0,8872.0
1455,2020-06-15,2020-06-15,8512,626,8512.0,8512.0,8512.0,8512.0,8512.0,8512.0
1456,2020-06-15,2020-06-15,19334,951,19334.0,19334.0,19334.0,19334.0,19334.0,19334.0
1458,2020-06-15,2020-06-15,11991,871,11991.0,11991.0,11991.0,11991.0,11991.0,11991.0
1459,2020-06-16,2020-06-16,1494,131,1494.0,1494.0,1494.0,1494.0,1494.0,1494.0
1460,2020-06-16,2020-06-16,578,42,578.0,578.0,578.0,578.0,578.0,578.0
1461,2020-06-16,2020-06-16,7940,520,7940.0,7940.0,7940.0,7940.0,7940.0,7940.0
1462,2020-06-16,2020-06-16,43,0,43.0,43.0,43.0,43.0,43.0,43.0
1463,2020-06-16,2020-06-16,15667,1052,15667.0,15667.0,15667.0,15667.0,15667.0,15667.0
1464,2020-06-16,2020-06-16,353,51,353.0,353.0,353.0,353.0,353.0,353.0
1465,2020-06-16,2020-06-16,6503,642,6503.0,6503.0,6503.0,6503.0,6503.0,6503.0
1466,2020-06-16,2020-06-16,930,103,930.0,930.0,930.0,930.0,930.0,930.0
1467,2020-06-16,2020-06-16,23269,1765,23269.0,23269.0,23269.0,23269.0,23269.0,23269.0
1468,2020-06-16,2020-06-16,14,0,14.0,14.0,14.0,14.0,14.0,14.0
1469,2020-06-16,2020-06-16,8892,891,8892.0,8892.0,8892.0,8892.0,8892.0,8892.0
1470,2020-06-16,2020-06-16,8514,629,8514.0,8514.0,8514.0,8514.0,8514.0,8514.0
1471,2020-06-16,2020-06-16,19367,952,19367.0,19367.0,19367.0,19367.0,19367.0,19367.0
1473,2020-06-16,2020-06-16,12014,877,12014.0,12014.0,12014.0,12014.0,12014.0,12014.0
1474,2020-06-17,2020-06-17,1497,133,1497.0,1497.0,1497.0,1497.0,1497.0,1497.0
1475,2020-06-17,2020-06-17,582,42,582.0,582.0,582.0,582.0,582.0,582.0
1476,2020-06-17,2020-06-17,7956,528,7956.0,7956.0,7956.0,7956.0,7956.0,7956.0
1477,2020-06-17,2020-06-17,44,0,44.0,44.0,44.0,44.0,44.0,44.0
1478,2020-06-17,2020-06-17,15703,1057,15703.0,15703.0,15703.0,15703.0,15703.0,15703.0
1479,2020-06-17,2020-06-17,354,52,354.0,354.0,354.0,354.0,354.0,354.0
1480,2020-06-17,2020-06-17,6518,645,6518.0,6518.0,6518.0,6518.0,6518.0,6518.0
1481,2020-06-17,2020-06-17,936,105,936.0,936.0,936.0,936.0,936.0,936.0
1482,2020-06-17,2020-06-17,23346,1781,23346.0,23346.0,23346.0,23346.0,23346.0,23346.0
1483,2020-06-17,2020-06-17,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1484,2020-06-17,2020-06-17,8908,903,8908.0,8908.0,8908.0,8908.0,8908.0,8908.0
1485,2020-06-17,2020-06-17,8522,631,8522.0,8522.0,8522.0,8522.0,8522.0,8522.0
1486,2020-06-17,2020-06-17,19434,959,19434.0,19434.0,19434.0,19434.0,19434.0,19434.0
1488,2020-06-17,2020-06-17,12032,888,12032.0,12032.0,12032.0,12032.0,12032.0,12032.0
1489,2020-06-18,2020-06-18,1502,135,1502.0,1502.0,1502.0,1502.0,1502.0,1502.0
1490,2020-06-18,2020-06-18,584,42,584.0,584.0,584.0,584.0,584.0,584.0
1491,2020-06-18,2020-06-18,7979,534,7979.0,7979.0,7979.0,7979.0,7979.0,7979.0
1492,2020-06-18,2020-06-18,44,0,44.0,44.0,44.0,44.0,44.0,44.0
1493,2020-06-18,2020-06-18,15739,1063,15739.0,15739.0,15739.0,15739.0,15739.0,15739.0
1494,2020-06-18,2020-06-18,356,52,356.0,356.0,356.0,356.0,356.0,356.0
1495,2020-06-18,2020-06-18,6537,646,6537.0,6537.0,6537.0,6537.0,6537.0,6537.0
1496,2020-06-18,2020-06-18,936,106,936.0,936.0,936.0,936.0,936.0,936.0
1497,2020-06-18,2020-06-18,23407,1788,23407.0,23407.0,23407.0,23407.0,23407.0,23407.0
1498,2020-06-18,2020-06-18,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1499,2020-06-18,2020-06-18,8935,905,8935.0,8935.0,8935.0,8935.0,8935.0,8935.0
1500,2020-06-18,2020-06-18,8555,636,8555.0,8555.0,8555.0,8555.0,8555.0,8555.0
1501,2020-06-18,2020-06-18,19477,963,19477.0,19477.0,19477.0,19477.0,19477.0,19477.0
1503,2020-06-18,2020-06-18,12050,889,12050.0,12050.0,12050.0,12050.0,12050.0,12050.0
1504,2020-06-19,2020-06-19,1508,136,1508.0,1508.0,1508.0,1508.0,1508.0,1508.0
1505,2020-06-19,2020-06-19,585,44,585.0,585.0,585.0,585.0,585.0,585.0
1506,2020-06-19,2020-06-19,8002,537,8002.0,8002.0,8002.0,8002.0,8002.0,8002.0
1507,2020-06-19,2020-06-19,44,0,44.0,44.0,44.0,44.0,44.0,44.0
1508,2020-06-19,2020-06-19,15778,1065,15778.0,15778.0,15778.0,15778.0,15778.0,15778.0
1509,2020-06-19,2020-06-19,357,52,357.0,357.0,357.0,357.0,357.0,357.0
1510,2020-06-19,2020-06-19,6556,647,6556.0,6556.0,6556.0,6556.0,6556.0,6556.0
1511,2020-06-19,2020-06-19,941,106,941.0,941.0,941.0,941.0,941.0,941.0
1512,2020-06-19,2020-06-19,23464,1791,23464.0,23464.0,23464.0,23464.0,23464.0,23464.0
1513,2020-06-19,2020-06-19,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1514,2020-06-19,2020-06-19,8962,907,8962.0,8962.0,8962.0,8962.0,8962.0,8962.0
1515,2020-06-19,2020-06-19,8566,640,8566.0,8566.0,8566.0,8566.0,8566.0,8566.0
1516,2020-06-19,2020-06-19,19493,971,19493.0,19493.0,19493.0,19493.0,19493.0,19493.0
1518,2020-06-19,2020-06-19,12085,893,12085.0,12085.0,12085.0,12085.0,12085.0,12085.0
1519,2020-06-20,2020-06-20,1513,136,1513.0,1513.0,1513.0,1513.0,1513.0,1513.0
1520,2020-06-20,2020-06-20,586,44,586.0,586.0,586.0,586.0,586.0,586.0
1521,2020-06-20,2020-06-20,8028,539,8028.0,8028.0,8028.0,8028.0,8028.0,8028.0
1522,2020-06-20,2020-06-20,44,0,44.0,44.0,44.0,44.0,44.0,44.0
1523,2020-06-20,2020-06-20,15817,1071,15817.0,15817.0,15817.0,15817.0,15817.0,15817.0
1524,2020-06-20,2020-06-20,358,53,358.0,358.0,358.0,358.0,358.0,358.0
1525,2020-06-20,2020-06-20,6584,648,6584.0,6584.0,6584.0,6584.0,6584.0,6584.0
1526,2020-06-20,2020-06-20,943,106,943.0,943.0,943.0,943.0,943.0,943.0
1527,2020-06-20,2020-06-20,23544,1801,23544.0,23544.0,23544.0,23544.0,23544.0,23544.0
1528,2020-06-20,2020-06-20,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1529,2020-06-20,2020-06-20,8983,908,8983.0,8983.0,8983.0,8983.0,8983.0,8983.0
1530,2020-06-20,2020-06-20,8576,641,8576.0,8576.0,8576.0,8576.0,8576.0,8576.0
1531,2020-06-20,2020-06-20,19528,973,19528.0,19528.0,19528.0,19528.0,19528.0,19528.0
1533,2020-06-20,2020-06-20,12122,897,12122.0,12122.0,12122.0,12122.0,12122.0,12122.0
1534,2020-06-21,2020-06-21,1515,137,1515.0,1515.0,1515.0,1515.0,1515.0,1515.0
1535,2020-06-21,2020-06-21,590,44,590.0,590.0,590.0,590.0,590.0,590.0
1536,2020-06-21,2020-06-21,8035,542,8035.0,8035.0,8035.0,8035.0,8035.0,8035.0
1537,2020-06-21,2020-06-21,44,0,44.0,44.0,44.0,44.0,44.0,44.0
1538,2020-06-21,2020-06-21,15829,1076,15829.0,15829.0,15829.0,15829.0,15829.0,15829.0
1539,2020-06-21,2020-06-21,358,53,358.0,358.0,358.0,358.0,358.0,358.0
1540,2020-06-21,2020-06-21,6598,648,6598.0,6598.0,6598.0,6598.0,6598.0,6598.0
1541,2020-06-21,2020-06-21,944,107,944.0,944.0,944.0,944.0,944.0,944.0
1542,2020-06-21,2020-06-21,23574,1807,23574.0,23574.0,23574.0,23574.0,23574.0,23574.0
1543,2020-06-21,2020-06-21,13,0,13.0,13.0,13.0,13.0,13.0,13.0
1544,2020-06-21,2020-06-21,8994,912,8994.0,8994.0,8994.0,8994.0,8994.0,8994.0
1545,2020-06-21,2020-06-21,8583,643,8583.0,8583.0,8583.0,8583.0,8583.0,8583.0
1546,2020-06-21,2020-06-21,19551,978,19551.0,19551.0,19551.0,19551.0,19551.0,19551.0
1548,2020-06-21,2020-06-21,12130,900,12130.0,12130.0,12130.0,12130.0,12130.0,12130.0
1549,2020-06-22,2020-06-22,1517,138,1517.0,1517.0,1517.0,1517.0,1517.0,1517.0
1550,2020-06-22,2020-06-22,591,44,591.0,591.0,591.0,591.0,591.0,591.0
1551,2020-06-22,2020-06-22,8057,546,8057.0,8057.0,8057.0,8057.0,8057.0,8057.0
1552,2020-06-22,2020-06-22,45,0,45.0,45.0,45.0,45.0,45.0,45.0
1553,2020-06-22,2020-06-22,15851,1077,15851.0,15851.0,15851.0,15851.0,15851.0,15851.0
1554,2020-06-22,2020-06-22,358,53,358.0,358.0,358.0,358.0,358.0,358.0
1555,2020-06-22,2020-06-22,6610,647,6610.0,6610.0,6610.0,6610.0,6610.0,6610.0
1556,2020-06-22,2020-06-22,946,107,946.0,946.0,946.0,946.0,946.0,946.0
1557,2020-06-22,2020-06-22,23609,1809,23609.0,23609.0,23609.0,23609.0,23609.0,23609.0
1558,2020-06-22,2020-06-22,14,0,14.0,14.0,14.0,14.0,14.0,14.0
